"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","145564","","","","0"
"2005","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","148626","","","","0"
"2006","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","151804","","","","0"
"2007","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","149597","","","","0"
"2008","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","151431","","","","0"
"2009","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v44394139","1.4.9","156095","","","","0"
"2000","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","614.97","","","","2"
"2001","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","640.59","","","","2"
"2002","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","617.24","","","","2"
"2003","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","597.51","","","","2"
"2004","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","584.20","","","","2"
"2005","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","588.87","","","","2"
"2006","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","593.65","","","","2"
"2007","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","577.33","","","","2"
"2008","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","576.01","","","","2"
"2009","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44362624","1.4.10","585.02","","","","2"
"2000","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","28114","","","","0"
"2001","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","28863","","","","0"
"2002","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","27847","","","","0"
"2003","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","24357","","","","0"
"2004","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","23699","","","","0"
"2005","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","24089","","","","0"
"2006","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","24074","","","","0"
"2007","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","24716","","","","0"
"2008","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","23606","","","","0"
"2009","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v44406827","1.4.11","22765","","","","0"
"2000","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","1135.82","","","","2"
"2001","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","1157.37","","","","2"
"2002","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","1101.82","","","","2"
"2003","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","953.09","","","","2"
"2004","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","917.89","","","","2"
"2005","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","923.61","","","","2"
"2006","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","916.52","","","","2"
"2007","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","943.24","","","","2"
"2008","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","909.05","","","","2"
"2009","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44352647","1.4.12","887.57","","","","2"
"2000","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v53080896","1.4.13","20016","","","","0"
"2001","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v53080896","1.4.13","20612","","","","0"
"2002","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v53080896","1.4.13","20113","","","","0"
"2003","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v53080896","1.4.13","25749","","","","0"
"2004","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v53080896","1.4.13","25996","","","","0"
"2005","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v53080896","1.4.13","25341","","","","0"
"2006","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v53080896","1.4.13","27378","","","","0"
"2007","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v53080896","1.4.13","26428","","","","0"
"2008","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v53080896","1.4.13","25524","","","","0"
"2009","Canada","2016A000011124","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v53080896","1.4.13","25265","","","","0"
"2000","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080897","1.4.14","808.66","","","","2"
"2001","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080897","1.4.14","826.52","","","","2"
"2002","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080897","1.4.14","795.81","","","","2"
"2003","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080897","1.4.14","1007.56","","","","2"
"2004","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080897","1.4.14","1006.85","","","","2"
"2005","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080897","1.4.14","971.62","","","","2"
"2006","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080897","1.4.14","1042.31","","","","2"
"2007","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080897","1.4.14","1008.57","","","","2"
"2008","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080897","1.4.14","982.92","","","","2"
"2009","Canada","2016A000011124","Total violent Criminal Code violations [100]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080897","1.4.14","985.05","","","","2"
"2000","Canada","2016A000011124","Total property crime violations [200]","Actual incidents","Number","223","units","0","v44369512","1.64.1","1592418","","","","0"
"2001","Canada","2016A000011124","Total property crime violations [200]","Actual incidents","Number","223","units","0","v44369512","1.64.1","1589425","","","","0"
"2002","Canada","2016A000011124","Total property crime violations [200]","Actual incidents","Number","223","units","0","v44369512","1.64.1","1592782","","","","0"
"2003","Canada","2016A000011124","Total property crime violations [200]","Actual incidents","Number","223","units","0","v44369512","1.64.1","1676439","","","","0"
"2004","Canada","2016A000011124","Total property crime violations [200]","Actual incidents","Number","223","units","0","v44369512","1.64.1","1636363","","","","0"
"2005","Canada","2016A000011124","Total property crime violations [200]","Actual incidents","Number","223","units","0","v44369512","1.64.1","1574808","","","","0"
"2006","Canada","2016A000011124","Total property crime violations [200]","Actual incidents","Number","223","units","0","v44369512","1.64.1","1566315","","","","0"
"2007","Canada","2016A000011124","Total property crime violations [200]","Actual incidents","Number","223","units","0","v44369512","1.64.1","1488103","","","","0"
"2008","Canada","2016A000011124","Total property crime violations [200]","Actual incidents","Number","223","units","0","v44369512","1.64.1","1415572","","","","0"
"2009","Canada","2016A000011124","Total property crime violations [200]","Actual incidents","Number","223","units","0","v44369512","1.64.1","1386184","","","","0"
"2000","Canada","2016A000011124","Total property crime violations [200]","Rate per 100,000 population","Rate","257","units","0","v44338294","1.64.2","5188.88","","","","2"
"2001","Canada","2016A000011124","Total property crime violations [200]","Rate per 100,000 population","Rate","257","units","0","v44338294","1.64.2","5124.03","","","","2"
"2002","Canada","2016A000011124","Total property crime violations [200]","Rate per 100,000 population","Rate","257","units","0","v44338294","1.64.2","5080.05","","","","2"
