"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","12.05","","","","2"
"2010","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","20767","","","","0"
"2011","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","20468","","","","0"
"2012","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","23222","","","","0"
"2013","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","18218","","","","0"
"2014","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","17317","","","","0"
"2015","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","18076","","","","0"
"2016","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","21496","","","","0"
"2017","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","25265","","","","0"
"2018","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","21418","","","","0"
"2019","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","19781","","","","0"
"2010","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","61.07","","","","2"
"2011","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","59.61","","","","2"
"2012","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","66.89","","","","2"
"2013","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","51.93","","","","2"
"2014","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","48.87","","","","2"
"2015","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","50.63","","","","2"
"2016","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","59.53","","","","2"
"2017","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","69.14","","","","2"
"2018","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","57.80","","","","2"
"2019","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","52.62","","","","2"
"2010","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","6.52","","","","2"
"2011","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","-2.40","","","","2"
"2012","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","12.23","","","","2"
"2013","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","-22.37","","","","2"
"2014","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","-5.90","","","","2"
"2015","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","3.61","","","","2"
"2016","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","17.58","","","","2"
"2017","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","16.14","","","","2"
"2018","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","-16.40","","","","2"
"2019","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","-8.95","","","","2"
"2011","Canada","2016A000011124","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000149713","1.205.15","","..","","","0"
"2012","Canada","2016A000011124","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000149713","1.205.15","","..","","","0"
"2013","Canada","2016A000011124","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000149713","1.205.15","","..","","","0"
"2014","Canada","2016A000011124","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000149713","1.205.15","","..","","","0"
"2015","Canada","2016A000011124","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000149713","1.205.15","","..","","","0"
"2016","Canada","2016A000011124","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000149713","1.205.15","","..","","","0"
"2017","Canada","2016A000011124","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000149713","1.205.15","1481","","","","0"
"2018","Canada","2016A000011124","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000149713","1.205.15","1221","","","","0"
"2019","Canada","2016A000011124","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000149713","1.205.15","1772","","","","0"
"2011","Canada","2016A000011124","Total other Federal Statutes [610]","Percent unfounded","Percent","239","units","0","v1000149714","1.205.16","","..","","","2"
"2012","Canada","2016A000011124","Total other Federal Statutes [610]","Percent unfounded","Percent","239","units","0","v1000149714","1.205.16","","..","","","2"
"2013","Canada","2016A000011124","Total other Federal Statutes [610]","Percent unfounded","Percent","239","units","0","v1000149714","1.205.16","","..","","","2"
"2014","Canada","2016A000011124","Total other Federal Statutes [610]","Percent unfounded","Percent","239","units","0","v1000149714","1.205.16","","..","","","2"
"2015","Canada","2016A000011124","Total other Federal Statutes [610]","Percent unfounded","Percent","239","units","0","v1000149714","1.205.16","","..","","","2"
"2016","Canada","2016A000011124","Total other Federal Statutes [610]","Percent unfounded","Percent","239","units","0","v1000149714","1.205.16","","..","","","2"
"2017","Canada","2016A000011124","Total other Federal Statutes [610]","Percent unfounded","Percent","239","units","0","v1000149714","1.205.16","5.54","","","","2"
"2018","Canada","2016A000011124","Total other Federal Statutes [610]","Percent unfounded","Percent","239","units","0","v1000149714","1.205.16","5.39","","","","2"
"2019","Canada","2016A000011124","Total other Federal Statutes [610]","Percent unfounded","Percent","239","units","0","v1000149714","1.205.16","8.22","","","","2"
"2010","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","12523","","","","0"
"2011","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","14250","","","","0"
"2012","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","16230","","","","0"
"2013","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","11796","","","","0"
"2014","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","8691","","","","0"
"2015","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","10585","","","","0"
"2016","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","13273","","","","0"
"2017","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","17884","","","","0"
"2018","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","17012","","","","0"
"2019","Canada","2016A000011124","Total other Federal Statutes [610]","Total cleared","Number","223","units","0","v44383504","1.205.4","16787","","","","0"
"2010","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","6684","","","","0"
"2011","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","7074","","","","0"
"2012","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","7461","","","","0"
"2013","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","5260","","","","0"
"2014","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","3789","","","","0"
"2015","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","4652","","","","0"
"2016","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","5365","","","","0"
"2017","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","3672","","","","0"
"2018","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","4039","","","","0"
"2019","Canada","2016A000011124","Total other Federal Statutes [610]","Total, persons charged","Number","223","units","0","v44406966","1.205.7","4277","","","","0"
"2010","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","22.59","","","","2"
"2011","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","23.67","","","","2"
"2012","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","24.69","","","","2"
"2013","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","17.23","","","","2"
"2014","Canada","2016A000011124","Total other Federal Statutes [610]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44386345","1.205.8","12.29","","","","2"
